1153506808	2419693830	1867973145	1903284220
2857180015	3705698046	2093546667	3008415794
2072259481	1866883851	566244860	628259201
234157010	3601969212	501203915	935307651
1543148766	2149794902	2582784234	2300771561
1718045318	3545643791	85005928	4263681536
3827874157	2210874822	2570260759	3278306034
1042755872	1739379621	270673816	3256643872
3610260943	1840040460	736085343	2755564058
103115648	2189715395	1059834377	2832270744
2948784121	1060374062	3943612776	4153131857
369460665	669140808	2861554985	2764005514
7402230	4162192998	2729831972	519483437
3114401221	1214655300	286000626	2678402326
2673913384	2320303519	2068578905	4155493570
3136992419	3511354562	2354491222	3260057125
2519191682	2918403475	3171249378	3816092808
843891129	2517895946	950062713	4123321322
974379341	3012488870	3564228290	2545403640
2226176647	832735785	1517922943	3422143406
3481540541	184227596	1018793353	2253406610
189160220	3324915316	1309558021	1761629496
1247561189	2436171580	537197972	3496625352
4229513265	3175758240	2496782736	461103267
1194866768	1071285320	2011836769	2079674503
2949497752	3945762118	1391739133	1916159546
16908472	1238435233	2204338186	942507705
823079208	3546539600	731311868	357943884
421419932	2709701361	1435201931	2141499546
1706924274	1491721708	3781369296	4064884554
2618745431	3569836212	3316240165	2432484037
960784593	1747215048	3156567787	2762022132
2878547943	446200932	237221015	2000327229
2405889173	2160257883	3990542037	1941795525
2980911751	3736385862	1026733960	1239808393
776542191	2969579802	1272215656	2492262283
2221540531	3186020681	448103894	1421580864
1607311723	3531860498	1378366268	3561897759
650567416	2570888744	2632435469	3467543246
844921192	4030004126	286070817	1574518472
2489673629	1880518148	1062995874	3201142619
2923658768	2141308939	1685414781	3243046517
1690340679	117404039	1182997957	4057075353
3762998905	3013258160	4165489040	3881575294
2950395209	2400439604	2593870599	2344052635
411743938	832262463	360799407	2080520179
2756231074	3475959123	375906671	1219789876
3768182138	1967825589	1739948994	398265066
2066695000	1374927122	1523232535	2018659018
930939527	266331094	2166917836	2886849531
1626346045	2268934480	1696393884	1930632537
3652306844	4260112339	3345836867	944537968
2504770540	2996924900	3726699906	4293688171
1957399129	2697700360	2025213171	3578647629
2588943281	3206045829	2240893488	2861911500
1845984740	1233388294	4168261162	414230676
143471195	3796084145	714684865	1206989172
2010186843	1776840615	2843843177	2944951156
3204609519	4006208509	2647796955	3284908952
645658246	780271610	72843576	614739410
425995540	2796965437	2841010828	3732774024
2817141060	2316058143	232093389	3874593007
731221749	131990848	257682925	1626989373
1929171588	2065811747	3688891082	2789041220
2227851096	1407449220	353049489	2872565336
3854052635	127926799	2152552468	3545931929
592106219	1311496438	3156231446	2260817471
716526426	3547658672	4255580743	3542878823
3067968165	290375151	1892789623	2631811460
3361211331	3628947439	2629804678	1064644827
1751175119	769750378	3964324664	2398344458
3051330234	1955135307	565381249	479786509
1960755764	3017285514	667157387	4282399539
1243017402	763278639	642729850	3740371257
3423131556	1418057842	1858546749	2426250217
2020225737	1858998934	3734773210	3003070973
3553566839	286481439	1912034396	39242826
1540473409	1820766944	1858055169	177935517
3708699955	439444569	3044630304	228374358
4155636719	2129898900	861426367	2394699624
3992421697	2701895362	1214485702	828733912
2709302238	1085314298	1181427244	1228300622
2765545882	2768746000	1301838109	4187839524
915235467	321149138	118043029	3900673389
3090379805	4074115684	2571876315	3371847925
1514655940	3144236186	1296199685	3191921756
2820604137	1482224863	3106231505	902925097
2198009167	1293190997	3237765188	3220791655
3149202929	2527509949	2898572099	2767909032
2620780918	2400075141	3145130650	2775879436
2209024597	1573154604	3919601815	4126043602
978290127	3096034227	1833003828	1918504082
3250186394	1324013203	2266174050	1907800324
2846209961	3647363262	1205554223	727989486
2712349347	2355960455	2561620542	1830988700
2609085732	3134894784	1229039975	3691128556
4127712186	4169337546	1278416845	489381207
2819773503	3371046837	3879206514	2522338250
1734792067	3074938941	1427995433	3926811302
255388287	3076000367	3521181817	3016076781
2798498969	191615125	4275305709	2430650227
2172477949	1341741466	3130702140	524147884
2246511649	445569937	1440959258	946856999
1961625016	3173363345	1424536756	1618637778
1960443611	619483411	901350477	3123347743
4019788858	1997238812	208009544	1412554856
4124230030	1232693671	3798844274	2916027802
2675466081	3338722365	3416133659	3232666398
711281263	1168229824	666811742	3903086894
3834214810	2632602307	3615870074	641047024
1825653834	2069579574	4096377561	418601550
935999921	1977106202	2631582360	1815828265
982376253	3287816656	468264996	2252925021
4224214878	2314424778	4002160574	2145574331
3092624122	3294961536	2391308736	3311718529
1907537273	1894113143	594074629	1022047859
3494383540	2973881885	3811695972	2456848410
1373579038	1234408407	319713257	4120151296
2139558181	276381944	1331185138	3112305490
1909484998	2701836511	1370271995	3080924022
3556107551	2115062500	3872539200	3246480893
2305960421	3749414398	2687175316	2722431238
2692817809	3661918959	4066984893	1471455311
1970108494	3828395356	3886909662	1207137359
3333414692	927432757	507229836	1185340191
3184269405	2977274639	212187639	3273142581
3327175412	12256348	1543502703	600844784
2256397514	3998047834	2426511496	136850402
901870216	3351188228	3238330069	3064025702
953560699	2479663337	4176693488	2560759548
2201244756	1051658567	2542532439	3433618278
1114244501	1294621195	1194313922	1821945529
454059715	494619699	477056087	3708532574
1361750542	3821947016	2172637878	1452124896
2418432364	2083665581	3772259504	4205790863
1865613020	2537297273	2561597005	3475564132
3969566741	2523457105	1583865023	1492802456
573428202	3414900580	1848833517	2203236471
710599749	540388669	3377492132	2173378719
1846497809	2169205507	2316188907	2722466181
597985858	3854441422	2442951129	2652755111
1135609958	3744694759	927435151	1255031778
1574461966	2711557025	4222460963	2397270917
2286644421	1728177833	1177895136	2466981693
4183100197	1274835466	2612534835	1665446889
3759983003	4084614219	77481924	2310421154
1992868635	427679744	3616824924	1466606189
3617052523	326018827	4292987008	1107703698
244745103	3484636707	546846377	378594522
3759381041	2674898374	1257743124	4037530426
1590547745	3406460328	2615462677	1847275404
2095943145	1665781386	1593163698	2827719885
3521298258	3064382246	1865148470	2263896894
3800345625	1920656664	638548786	1718928046
3553063628	2063704727	1272988875	518340836
4284296477	1620966367	1189129319	2417216487
3838846131	2365258504	3777435214	3534143020
1399973072	2562581487	2328129586	77228253
3622165568	348128429	3262747847	3045540998
2007162540	3513726535	418769640	975743702
245292869	861602098	1853727321	348335864
1952858157	353049104	4229062015	68630668
4045834117	1514357605	3135136497	4129543958
381802872	440891024	3645412784	2836049955
2244804330	521349014	4225230014	2088961042
265336857	1143961820	3276770426	4225763671
3470970021	2241813260	4115873264	2445850289
201209755	2714429885	1029810869	753529503
2729006333	3907499978	3983582007	3310477780
2108201364	2923341684	814308959	2355196498
217276169	2477134302	3176955933	3952447638
3702915298	2658112801	1496984095	688231820
2948536869	2755456880	2330383783	3408195483
2035336178	3303143207	648742608	2492622226
1723665102	570324080	3475463121	1677303890
358375397	273799830	1748862983	881112562
10572428	2748982533	2214321663	1586335789
49774196	639177413	402510154	387562666
360346608	784446200	28704472	428595841
1473625730	3726735235	456493261	2610676898
2501712065	4169595497	434497904	3860181286
3749701519	3655790622	1649097219	988371764
3394471409	2967168455	2503976608	2947850817
1803237142	34253115	3619165240	2453031556
461460064	1056363313	2515225119	2881597820
2892397045	3453819897	3996083885	3537399612
2718678194	819995117	3232405861	3065277099
1874208967	499141596	3587134508	1983041565
926886041	729605574	1966259916	3669542437
1896881677	2835148075	3646544566	2151497552
707090359	322074605	1546511622	2211896349
1736072359	846271692	3828465219	1868235086
3601817236	3220491505	1565648757	3651781163
4164240973	2539532255	73007381	1966914244
4282745179	3979375211	2857348896	3804919718
2200930690	3264927833	1549920061	3071151494
3949627927	54715690	1313274763	1333955947
1151448319	4285033926	3418938229	322098636
3612914514	3639531251	688661868	1743487389
2229336412	1823862840	2409607420	4276414535
1979057956	4272921393	1718072431	2822943225
3573175192	1234868567	2761284920	3589358637
300273831	3183149948	3425409516	4186755084
2150615253	2802497635	1232689369	2661148718
3440282176	2973138503	2276450576	3054503758
1983557969	2960583512	345173620	1902374990
236441542	3261919767	3865927126	3610892550
4210356823	2304639047	4088333272	2562275931
4222466744	437858388	3206467295	97971140
2781043599	2436446049	2951547898	1193892918
423552714	1659886641	3261926259	518037926
1494500601	122220794	1625526313	3467661530
1758013542	2535365135	749404623	1908228797
3924350285	4075094119	1700891505	3145344599
2810269292	1518169747	219927988	3871233607
2649712642	3371245495	2398372649	90965988
3733847633	3714397791	3285117428	2475835499
2773924079	120684549	1717576105	2238886332
3325980209	1710984550	2227058916	1052592443
543174756	2091041584	1697410045	138896483
1146490105	3354781047	983476534	2005006596
1642839915	2499445201	2930221169	4092129389
3845226756	3828348377	3760537690	3789030155
762258781	3263763036	4278000218	1463662541
3907903367	1651452897	793540852	4288082048
2819765505	1667601024	1377980850	460542829
2630801622	2667629616	3120912710	1297577371
1228808141	2905204728	3640573396	2329271932
785613989	1197334504	234409250	1171628178
3605437003	176574522	728615079	558096196
1054738424	4171428579	2817526073	1720252469
2250372944	673141718	1643067102	1946618458
3384247621	1429239388	3107548252	1650809534
2319594669	3248553753	88435201	181219273
2774703298	907121660	3874142466	2934853554
3024279599	341591783	468236917	1606032119
2870475464	1628632509	2837966257	3643847200
2061238428	4226972918	465243171	1998427890
3299068544	2228454984	379052049	3682104934
2356537543	2558024675	4237743937	2519737523
1598384809	1893190170	2513806667	703853413
865664007	254245738	1988080003	1232870438
3954837355	716492933	3730834136	2791375824
1310568744	1470630575	2852731352	2776570821
246848524	1523601931	2438468994	3214821336
463304069	878092023	3046652501	3715117256
2389576179	3730368649	1605588935	2663829251
1005466717	2870834270	2256783161	2483813541
984610068	2719308131	2347265375	3879783002
706259373	3962110906	3552104516	1071616288
1911241515	3155674769	559758554	3441177785
4149266707	177846371	3551715084	236209020
1792970976	71190396	2516593624	172126005
1316456057	3963974040	1382080520	3462355130
3198904102	3494862623	1046072612	180967606
2783744540	1870246809	1751248435	2616072834
601590289	3548977379	4273221139	3338756880
450123228	1881927511	2401315262	625501796
544340005	64587124	2934167696	1304067378
247902080	1365321743	3740862553	712699026
4102542860	1354035425	231848688	3626585243
1269556280	4129418692	3611021652	1370931231
1716367816	1835718940	632279407	172225113
501420068	3975089141	2670062753	2128138710
1383933466	2097080509	1246936768	1352778007
2991627435	4173267383	2980855255	3178867961
1017304495	1303981987	3982654070	1897955845
1815347308	432180555	680409665	1907442416
4037898852	4026912229	1157185621	4168071634
1214722158	2764603769	248781067	653133314
2995809403	88783123	3825819648	1349586832
638800889	234919840	3737885134	752500737
645059091	3142108200	1034012715	3160202336
1841769890	2213078756	1212528994	1417426166
2254233951	2217510572	924407078	1515372887
2008000207	3761382968	3761385887	1075671888
3989730449	162859706	3891367376	3072894800
3838056824	3323879835	2814803774	2298338419
1885135775	2892318184	3676498297	4042115800
4272957811	1460164665	3432059634	604495638
309433022	2158236237	2594760172	4265167918
104243168	2483323604	2277582003	3580222260
1652565679	3597030480	3135983438	3052843142
2017703614	127630053	1795609488	2129865738
2351908402	2686320374	1954873385	3105428580
1501388696	4195914071	1742448277	3300914737
3981305475	927877065	2806350313	1212133972
164518264	1981067024	2738715723	691553396
504552897	3442522279	397891495	48409261
3027131472	3592915045	4102179338	1351625563
601948134	119550953	2433621128	2380596317
2730685251	3778938189	3885927225	3348488757
3102203615	2517470766	4200824843	2743096177
3760731566	4286732663	3900005152	1771486782
2188471155	3235329311	588401536	462355567
1779639980	3380035513	1561845485	458136595
694613168	866787409	462839317	288653330
2163199294	1040148105	2847942555	4006547830
1281096158	759542282	492798863	3517498609
1619318270	284887973	1632026643	909508536
3474676088	2700963700	3694026311	1819052243
2765183359	3614657075	3561064311	2306325616
2779463915	3055479911	1151999383	3783015618
3759330722	440099264	1313061459	3450708693
439147010	1970034964	1534691806	691018305
317537517	1937276301	749921272	2828098649
1943664134	3073150454	1020608405	3031059374
3787867523	2379769288	2297809136	129371267
3445733015	827111168	445858962	707356356
207190994	3681045282	2273818568	2854086957
2795814351	2453452195	2455449844	1537362050
4111301276	962048646	2421302042	597392799
2744368474	2933802946	901514850	3678394319
19837644	3451883757	3766926802	706289594
3573026749	848206858	2484375227	2457187296
870993066	3163314893	2891330200	1994909634
2950100304	1962641039	3492295631	2879591181
2150576557	253060471	4073200807	480765038
3483892056	993998889	3170899270	4226042119
3208133971	649677529	656557452	2109959816
2170338971	1635061986	2694593764	1181954856
28023268	3236829998	3975060215	3474635267
2356852232	4139963518	2141362595	941045425
3841197391	2852190115	388702460	3222902611
2377451824	1504312520	3629343933	3391756099
3619365187	741675507	1852176637	3754947816
4197498401	481315416	1632836466	18469660
648929405	2842067107	548986751	3972727594
675596107	1785335982	2774443981	499983145
900150883	125598216	2249881762	304882855
3743200392	3381870565	987693486	127295583
2789660304	3987991001	914520343	3847032631
3370933442	26532538	3351897637	787106550
570128977	1537593577	1234489511	598552938
3462820464	3374035142	3787186770	1143473223
3981333381	989288853	2004420775	3237927653
308671375	238907929	2165465450	2885678617
3854073620	1882785875	2079391720	3041073470
1288933517	2825200896	1128244024	740979920
1312282304	2064083361	1354420283	1265007563
797906958	1709135146	1887313995	2350697758
2905548826	2178989796	1315267229	1105720368
1520780637	4000993910	367152802	2218092892
1950749715	3215234591	4054115206	3969443686
2882627234	426366096	3666100735	3909914877
2373447188	2047687840	2857311128	568603356
3403355201	4061555562	2233240656	614481652
3404556396	609369704	3306673758	3394815221
2561767921	1088527357	2400715968	3872980824
1670719512	974270753	185415795	1036731934
2098943223	973080132	239476102	4144560019
4249941301	586836597	4116930021	1872694201
3482629322	3299157222	826828607	1890053603
2167839013	726096897	1334476642	252986205
3702532805	240104800	1618286720	414320734
202921151	2463290525	2351153505	3865781291
614812730	3367451024	213858908	2916249323
2849195608	4267988671	901545184	333406345
1133574119	2437014906	1890246981	2070505632
209337211	3674760786	863574400	4163611028
2908872135	1400957433	381450718	1495579535
3935167491	1127441491	2843414058	3237341146
2421409154	2126956574	1599664434	1376670359
516922574	450305252	1451479103	3035677241
3459889083	2291997706	2570880755	1137225312
1057451987	35719278	3540861631	1161204517
2671967	1013090392	1012704253	1323834641
2923500498	990852445	3284799689	204016506
535172078	33074688	2813534501	738686161
1455747986	3501313198	1174500053	2134604794
1853533847	265294819	93436636	154297179
2671105256	2900804689	2390649110	3482514852
3968101049	761846292	1220808056	1668972829
375064669	2537699551	3524389531	3239992409
2775457514	2682879298	2018927800	1687747865
560289370	2476368985	3663725060	1789971343
4009403431	1879694423	1351540042	2076440296
1958516167	202866365	3237706665	3853288587
1316476505	4088103120	1058892272	1992670183
1726588481	107655396	2094733564	402703011
3706837418	344370733	1434213616	2300286229
3028727911	4032730581	2554429030	2651375932
1225486076	326306874	1100576905	3850105936
2725339271	764623466	1180072803	1578366406
503863777	2987130228	1525675560	3199383664
3479384393	756214238	1010233950	277778300
2452131055	3876503564	243162670	3356300822
1736023053	2873738218	3561523703	4195948156
2946928183	2257718152	177970000	2267707197
1983361819	821789375	4293425201	1507959486
3273511007	2049300685	1155684831	3965015840
1421456742	1550235519	2354366957	1620520549
2792188537	3390570560	3030693591	4225285076
3606763433	2974010393	1220112839	3505420734
3220782509	3202415278	2058007612	2596506128
44806747	1545978044	1687908976	3579309022
646328480	2078040393	4128538300	3837016374
3752887882	2803379531	1760318310	2619784029
1901550006	3605170943	3103445811	2506166552
4000132783	311704560	186203830	3731401975
519623629	4020327931	4159229717	264075223
1922129587	1217407676	869569626	2883813029
2982098063	1191951135	791728321	689300728
3079526509	3294658603	3975409950	4217448204
3809984396	3634512978	3446204690	3150451267
3677845945	2312059961	446080272	2780072472
1008887204	2606449301	3368580335	2055551291
3777232306	944592299	1248631254	4148277681
4021218212	3650431146	1812344614	1120344136
2076145089	2799253188	1051593214	3642480856
2071721687	3448119453	157910210	518631880
371518997	4030812109	3464527626	3137351360
4000506193	3621688988	3385761984	3103858971
1613778474	3416388025	3777907357	2561198869
281433549	1134137648	2065835246	3367523497
3924343311	27205556	700680016	2453003683
3493692753	230159978	4216962631	2093875182
3064144472	2982817819	1472420811	2681207535
2685171143	2841332552	3741123307	1489055823
3310293110	1061809363	3218979421	1169757983
4037719349	3843221822	1986835753	1817795694
2239069108	2285634262	4263164327	56327695
297413772	262886380	779509057	4001299869
4247160412	3540307171	3701529319	2133962618
3509369876	604972157	2200152229	2226326203
1740870074	2364063565	915770512	3365135540
1798655579	1031448530	1606092342	2728486998
3539765126	581208279	2650976468	111324335
3424305661	1530915627	3328530992	4032475162
3772164627	1533735581	1528547215	577003562
1244458439	2318094065	3389380258	2288810236
1290732479	978527233	2172994160	3605528709
2788673328	2470180652	3778266471	1523913688
3244434024	3830057856	3066223970	1589038055
1751900015	4146577438	4837939	3139946250
3578928747	1953434842	3382275577	1612072528
1013548252	1870206752	2498374712	2806668371
3284660172	1576777018	1222540593	3780074906
492300306	2460139994	139380055	1564646851
449930822	2414030882	2291441488	2505891634
459841447	2288575311	3160461632	1565319718
632994083	1596182608	581997043	3465212417
3873999744	2614347928	1856201581	3593899470
4066177103	3094336333	1031443714	1006455943
714447941	3529579580	172889363	3165349358
1602297143	3768759743	2811966438	2897692239
137616130	4250600278	1314946977	2899804604
183529415	3163308127	1929261298	3666009202
615033174	4101237318	1881040595	1828352911
2899552525	3075262942	2947229404	2235913902
1600986760	19380774	2163653119	3949929637
479279953	2180613531	3706022850	3010102688
308190950	2084123707	2565116707	3718704009
2655512766	85597890	2161139756	3716422659
937261331	1086811720	2300788770	2028442436
3211686888	464441228	937136769	623795454
407060350	3613345407	888818603	967673212
321369650	3939413340	2190659698	3461645085
406837777	2651361300	4102245652	2510537922
2541157543	1822491286	1225325770	3311550117
1848220115	2840233742	2678717571	1428331482
1637286237	1014348239	615194312	2302905272
192223081	1906600804	4263768943	3076546077
1224373803	1160491212	4203516196	540667408
1104792383	1220230799	121446313	2483300651
3706548066	682974899	643984688	708587558
1562728666	369830086	4179907925	1475851506
2605338617	3588274148	2187355536	2813998738
3305402648	460113819	764831552	3653827304
2394226637	2694100794	2421440126	2226258911
4185283566	1943343573	2435658155	3025061096
1119048667	2040383745	1476647772	3808301443
1949925040	1401820263	419148575	440636561
4243207149	2824934721	165075729	233671873
1012098955	1049812396	1804710040	2341325111
3162295894	3990189816	213390325	3987737532
2400549197	1658241544	234646443	2847814865
893175978	543150822	647445696	1695984517
131436904	3653991803	1928827861	584915561
964306790	1771097432	937002795	1087298551
3661193807	2197394366	1702811326	342333554
531295739	1569363658	2607646471	2754046219
2049801018	3396380737	2216780391	1973140778
182342	306603231	4204436591	3214642974
2465991314	1084323865	4016371928	3854353327
3663995061	1757250508	2681427268	400955395
737946333	4048447883	3013041476	2823101096
2733084562	1820492788	3977103326	190185187
819502624	3327651197	4114301360	3672661789
3266572669	1831838265	1992500954	1777262192
90269558	2467774711	69333220	4203244255
1564712028	4053391011	1010539077	3309458620
788757465	2707358510	1688534773	1272341802
816829666	1163273560	3229477112	3745158618
1964975278	3061518372	99201394	1273777275
4092763199	220408370	204756023	3030867345
2358603111	334924311	4197689337	2402942542
111052232	3474110846	189896244	4036209853
2977822117	227881011	2207310873	3767279094
3640763519	3828710290	2183626064	2805173775
3900910246	2010878424	3630684970	921849367
529732440	3584148489	1335211753	3025687222
3423106813	1770864246	652883176	1031762253
3611338582	2069187785	2554032398	2346092956
2653196259	3035878293	734549346	1649937541
1323919873	2886078658	608148834	2850313192
760245879	4043430267	1538989567	46037674
1651142546	3589711226	2420851246	261272706
3879456599	3971733874	2947035431	761891914
2394911106	2769116849	2762495298	390144394
183388675	3604320402	3024324096	1086085268
3334849561	1730262262	3470464301	1373572856
850739916	3212046327	2509222568	165816656
334614577	2130215754	88747016	202075818
3034811824	1650964789	621463060	4252876917
3461090894	2514929546	654011734	3902794987
1765786906	1483807340	2383270165	1291869584
2190942268	3243851112	1689311603	1350673273
50443508	112897425	2018573424	1913548556
4174466851	550184107	931134775	1072734741
248608590	1304633388	2111979040	3122619464
1349762402	1164161256	4279365277	3414911158
3910955824	2655446065	4056639660	2220890156
3741374207	1581751100	1078751895	2340265100
1325386959	997048229	1386750989	2021723998
1368205304	1604183100	720012296	3610971935
1500369351	885313884	1756321090	190604812
3365108546	365643207	194658016	1899889892
1169839088	926601449	2055280642	976641351
2468382410	615612263	2238570193	179544579
2222584058	2608662826	3967950933	2405201261
3606319873	3011943995	3883893902	299101101
322948450	4210974575	2001450023	994658242
517370575	1673905018	2085204834	3597343752
3355268008	2817797056	1197836833	814485020
4048180060	2272055167	2536165079	1436935977
317090148	3582207195	2405393548	1902581819
2954483094	649177533	2358096182	3556369263
2593288034	2100726235	2166444131	3548566744
2186893288	1289038042	3710978452	3998432187
2739895585	1337436641	3955468947	2164776906
2577391446	863647658	908676640	2145616340
4215379558	113626991	2268399465	1197079449
633724450	1773705093	1341034462	2654667548
621012170	2311859857	1622807659	1250698054
3324048992	1482309451	534754047	3447077272
4272460246	694005138	4079207899	706063171
1361626898	1799520253	1522264292	452391791
4243431650	1417114267	2031438705	3427459293
4051924703	3512394663	1517355727	55943215
3276787997	2387105831	1098736664	3117240861
3318954421	421309890	2112934078	1977766483
2980637170	1722942285	1896174359	2572482449
3149628252	3067090831	263499905	4030868487
722110457	3807123116	2657583259	3293721980
1109234328	394074815	1746497047	1379546566
3136823473	1433377028	4068521783	2232751433
4280358594	1353410853	613906034	3491912482
3521527312	208633351	3994987504	2249729613
2396683675	2969038625	1955993568	3451321344
55308226	4259555218	3982890964	672390621
1482779569	712682004	3352911203	1281035981
3873261530	3970357777	901398111	1650019350
810487306	3827797406	1512733202	812048354
476674318	200317852	1688757937	2127942836
1748997853	155517968	3766249813	1896708478
1614164849	3303450859	2108139698	2914522865
2505843291	583757490	701245248	2444549877
2049521316	3158254840	2575464344	1442041149
1547164571	1582139403	3077857756	1589296789
3283016040	1347795867	3490489344	2686164092
677632505	1493456896	2564820450	2318839250
357629545	3793460012	199071419	1483752271
2131011435	1669949552	714462870	2103561579
1795350652	3657816681	3069240324	2057374391
708298555	291107904	1564867255	3920434881
3259767325	2769104614	1305366840	264816953
3731787962	894059790	3574036508	2512667544
296050125	1925054344	1137300524	1072006939
1338985261	518208210	280909715	1642578569
1748707681	1951326950	598230580	3443856967
1146763865	2187704569	3640663324	1654416227
2336168393	2828171183	2184522388	2249587670
1540169338	2754960629	2599530597	4096165256
2252248147	2680105585	4280701816	3835035410
1944405062	2816935295	2562155158	2992900796
1974218133	1801336354	2473181931	2410156842
2439526170	3833112619	611862310	1991050066
94224285	3791275752	2131116540	1936301231
179858872	1349779630	2944765201	1957160006
2735163908	1814593494	845299947	4130408182
1845762900	4121754906	969349259	680356014
2543130328	1923589167	1851150192	3989349335
2651962320	1033743890	3960050085	2758675739
1763791951	568791494	764574033	1186933832
4023962806	3351692337	1188704051	1198846291
3722673341	2844170877	2646683079	2812068711
3983789882	295730992	1700540203	98996836
2399287052	3180678219	3486121726	140597112
1025205903	2647780888	2319735027	4224417869
1071799961	1169927823	1840625039	1669162991
2029995786	2128756861	2081295821	1840783357
1474990565	229083825	2806417958	1442768243
149228584	3081279854	3922783993	4242934347
2944504715	3948013038	681134266	2230832838
3441875313	2285402689	2346495757	1369433231
2557469056	977029181	4211704157	503551276
3943548241	1413257438	1816004479	3393752304
2376932926	3051334344	168759457	474172137
765732804	2034147350	2141298742	707187946
480479021	2958938353	1122628630	1979813020
4117226001	709424788	359727919	3957837119
3991641968	2131720601	3631552667	601232291
712003842	3075619	1107136423	2725138849
877115957	1867753591	3147066110	3588390050
2322105209	2080790980	1697868371	1986413670
2724771774	2204354468	2893459054	3345499547
1295503397	179479029	593504018	731968284
2285536432	120658057	221383082	2251196290
809140300	158983240	3690459908	198290380
1679769287	560388127	2704599478	3016315446
4036012373	1242793492	161032802	343610675
1577446440	1562446347	813620194	462195162
76106145	807005789	1820638326	1318722519
1211165829	4262929120	2423419117	550472997
135235645	3793636518	2895841729	3586213532
4153236470	4217914586	466965721	3886130636
3948206238	1009274768	3514215834	1627156367
2148285941	3342939552	355422057	995205214
1500623892	3281923523	891252886	685349954
2083603202	2333328044	2098141210	1758113336
2781751521	1619248501	1621963031	1364162970
3903917822	2749526733	1576613669	3059403245
1140480952	1085463235	2518108424	2101664985
3562313165	2300087865	988831088	2930985045
2680083825	2512395243	799637165	1750277414
1118716677	3799336405	2733140445	1392496175
3643297076	1685483596	2985950784	2249055564
378561390	1338659369	35352156	3679291565
2353671184	1173427028	4162581554	3524799894
2764591511	3219939484	3284129999	117758712
1363855903	510608956	2826564112	3953268045
2690763181	2381701826	1725024494	3980731117
3051345967	3635899216	1617884069	692012523
4065055459	44711477	1324327882	242498803
425081993	2199691808	3967861779	1153092549
3424940665	1971592314	1555088077	3850566301
602163232	1456979576	1200491442	2322166404
651109488	469181695	3150479807	1061421414
3623640018	558638987	2040770365	2670002664
2424254874	950697542	2297114595	1657066233
2725603296	1332807067	4225922495	1219263318
2485883154	3159056383	1940645739	1340274606
4019033927	1541209312	445858353	3403485536
4158480576	3565858648	3094078397	3329020588
2402175638	3330538552	3499528280	3789179903
4188068920	1969952577	4138074945	910141358
15105780	2634464081	3475294224	1391654721
1441279892	3145203916	1512287333	2605027349
401191808	2272127099	2329110282	3656328342
200733651	3852678578	2503107900	2374781497
2100778282	1073910298	1385449946	294882627
3134449348	2848484276	3870520339	3684593199
4286912124	3214549927	4172966216	197460971
1623908927	4191532460	4266272072	1098304604
163496586	53124209	2077756894	661199690
3616658881	2488934488	797638523	977347745
1470993470	2806093361	4072636131	3652528616
3050383741	123716283	792566356	862983980
1490697924	1065424239	2849250815	1950243542
934514053	2993604174	465526765	1591819298
2431846076	1521661457	673409500	1040885590
2025086432	56490752	3165751146	3211186937
3123541255	4158609513	2221843390	1090008800
3683374889	3127716828	30422606	2812247694
1521448764	4292318536	909896521	3287373339
3339211226	3174157719	795046069	157798806
